Filename,Building Name,Alternative Name,Built,Razed,Coordinates,Photograph Date,Building Facts,Photo Description,Metadata tags,Caption,Sources,Parent Work,our notes: https://newspaper.library.tamu.edu/lccn/sn86088544/1931-11-25/ed-1/seq-1/#words=Veterinary+Hospital,"Legend: Red=Cut?, Orange=Needs better scan, Yellow=Needs more information",Ark,Originating Image,Mark Note
Harrington 21.tif,Harrington Education Center,Harrington Education Center Classroom Building,1974,Present,"30.616973949696625, -96.34040962056844",,"The Harrington Education Center Office Tower was built in 1973 and the Harrington Education Center Classroom Building in 1974. Named for Marion T. Harrington, class of 1922. Harrington was a former president of Texas A&M (1950-53 and 1957-59) and first chancellor of the Texas A&M System (1953-65).",,,,,,,,https://n2t.net/ark:/81423/d2z33v,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zODQvcGFnZXMvcGFnZV8wL2ZpbGVzL0hhcnJpbmd0b24lMjAyMS50aWY=/full/full/0/default.jpg,
Harrington 34.tif,Harrington Education Center,Harrington Education Center Classroom Building,1974,Present,"30.616973949696625, -96.34040962056844",,"The Harrington Education Center Office Tower was built in 1973 and the Harrington Education Center Classroom Building in 1974. Named for Marion T. Harrington, class of 1922. Harrington was a former president of Texas A&M (1950-53 and 1957-59) and first chancellor of the Texas A&M System (1953-65).",,,,,,,,https://n2t.net/ark:/81423/d2t91x,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zODUvcGFnZXMvcGFnZV8wL2ZpbGVzL0hhcnJpbmd0b24lMjAzNC50aWY=/full/full/0/default.jpg,
4113624068_f10cf48b83_o.jpg,Hart Hall,,1930,Present,"30.61425157444779, -96.34061237442522",1931,"Hart Hall was erected in 1930 on the site of the 1889 Assembly Hall (also known as the Armory and the Chapel). The cornerstone of the old Assembly Hall remains incorporated into the newer dormitory building. Hart Hall is named after Lawrence J. Hart, president of the Texas A&M Board of Directors from 1919-25.",,,photo of Hart Hall,1931-Present,,Low quality,,https://n2t.net/ark:/81423/d2pk83,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zODYvcGFnZXMvcGFnZV8wL2ZpbGVzLzQxMTM2MjQwNjhfZjEwY2Y0OGI4M19vLmpwZw==/full/full/0/default.jpg,
4113624326_3af7f9c66a_o.jpg,Hart Hall,,1930,Present,"30.61425157444779, -96.34061237442522",,"Hart Hall was erected in 1930 on the site of the 1889 Assembly Hall (also known as the Armory and the Chapel). The cornerstone of the old Assembly Hall remains incorporated into the newer dormitory building. Hart Hall is named after Lawrence J. Hart, president of the Texas A&M Board of Directors from 1919-25.",,,,,,Even worse quality,,https://n2t.net/ark:/81423/d2js7j,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zODcvcGFnZXMvcGFnZV8wL2ZpbGVzLzQxMTM2MjQzMjZfM2FmN2Y5YzY2YV9vLmpwZw==/full/full/0/default.jpg,
Hart Hall.tif,Hart Hall,,1930,Present,"30.61425157444779, -96.34061237442522",,"Hart Hall was erected in 1930 on the site of the 1889 Assembly Hall (also known as the Armory and the Chapel). The cornerstone of the old Assembly Hall remains incorporated into the newer dormitory building. Hart Hall is named after Lawrence J. Hart, president of the Texas A&M Board of Directors from 1919-25.",,,,,,,,https://n2t.net/ark:/81423/d2f32t,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zODgvcGFnZXMvcGFnZV8wL2ZpbGVzL0hhcnQlMjBIYWxsLnRpZg==/full/full/0/default.jpg,
4113485258_10d2c03e5e_o.jpg,Heaton Hall,Old Exchange Store,1925,Present,"30.616737310941943, -96.34225816896013",1980s,"Heaton Hall was formerly known as the Exchange Store. This building was erected in 1925 and cost $26,000. After renovation in 1977, it was used by Admissions and Records until they moved to the General Services Complex in 2006.",,,Heaton Hall,1925-Present,,This is Heaton 18,,https://n2t.net/ark:/81423/d29c90,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zODkvcGFnZXMvcGFnZV8wL2ZpbGVzLzQxMTM0ODUyNThfMTBkMmMwM2U1ZV9vLmpwZw==/full/full/0/default.jpg,
Heaton 18.tif,Heaton Hall,Old Exchange Store,1925,Present,"30.616737310941943, -96.34225816896013",,"Heaton Hall was formerly known as the Exchange Store. This building was erected in 1925 and cost $26,000. After renovation in 1977, it was used by Admissions and Records until they moved to the General Services Complex in 2006.",,,,,,,,https://n2t.net/ark:/81423/d25k72,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOTAvcGFnZXMvcGFnZV8wL2ZpbGVzL0hlYXRvbiUyMDE4LnRpZg==/full/full/0/default.jpg,
HEEP 6.tif,Heep Center,,1977,Present,"30.611328967367477, -96.34815455089306",,The Minnie Belle and Herman F. Heep '20 Center was erected in 1977. It is also known as the Soil Crop Sciences and Entomology Center. Hermann Heep was a member of the Board of Directors from 1957-1960. His wife Minnie Belle Heep continued to support the Texas A&M Foundation for decades after her husband's death.,,,,,,,,https://n2t.net/ark:/81423/d21w4s,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOTEvcGFnZXMvcGFnZV8wL2ZpbGVzL0hFRVAlMjA2LnRpZg==/full/full/0/default.jpg,
HEEP 10.tif,Heep Center,,1977,Present,"30.611328967367477, -96.34815455089306",,The Minnie Belle and Herman F. Heep '20 Center was erected in 1977. It is also known as the Soil Crop Sciences and Entomology Center. Hermann Heep was a member of the Board of Directors from 1957-1960. His wife Minnie Belle Heep continued to support the Texas A&M Foundation for decades after her husband's death.,,,,,,,,https://n2t.net/ark:/81423/d2x325,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOTIvcGFnZXMvcGFnZV8wL2ZpbGVzL0hFRVAlMjAxMC50aWY=/full/full/0/default.jpg,
HEEP Hall 7.tif,Heep Laboratory Building,Heep Hall,1957,Present,"30.61620651602743, -96.3375194830925",,"The Heep Laboratory was built in 1957. Also known as the ""Old Herman Heep Building"". Hermann Heep was a member of the Board of Directors from 1957-1960.
",,,,,,,,https://n2t.net/ark:/81423/d2sd08,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOTMvcGFnZXMvcGFnZV8wL2ZpbGVzL0hFRVAlMjBIYWxsJTIwNy50aWY=/full/full/0/default.jpg,
4112673957_dd4df2bbfc_o.jpg,Heldenfels,,1977,Present,"30.615087199604684, -96.33853702806634",1977,"Heldenfels Hall was built in 1977. It is named for Hugo C. ""Tony"" Heldenfels, '35, former president of the Board of Regents.",,,Heldenfels Hall sign,1977-Present,,,,https://n2t.net/ark:/81423/d2nk7d,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOTQvcGFnZXMvcGFnZV8wL2ZpbGVzLzQxMTI2NzM5NTdfZGQ0ZGYyYmJmY19vLmpwZw==/full/full/0/default.jpg,
4112673993_51465572d2_o.jpg,Heldenfels,,1977,Present,"30.615087199604684, -96.33853702806634",1977,"Heldenfels Hall was built in 1977. It is named for Hugo C. ""Tony"" Heldenfels, '35, former president of the Board of Regents.",,,Front view of Heldenfels,1977-Present,,This is Heldenfels 3,,https://n2t.net/ark:/81423/d2hw5h,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOTUvcGFnZXMvcGFnZV8wL2ZpbGVzLzQxMTI2NzM5OTNfNTE0NjU1NzJkMl9vLmpwZw==/full/full/0/default.jpg,
Heldenfels 3.tif,Heldenfels,,1977,Present,"30.615087199604684, -96.33853702806634",,"Heldenfels Hall was built in 1977. It is named for Hugo C. ""Tony"" Heldenfels, '35, former president of the Board of Regents.",,,,,,,,https://n2t.net/ark:/81423/d2d32h,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL3Nlc3F1aWNlbnRlbm5pYWxfb2JqZWN0cy80OS9wYWdlcy9wYWdlXzAvZmlsZXMvSGVsZGVuZmVscyUyMDMudGlm/full/full/0/default.jpg,
Henderson 4.tif,Henderson Hall,,1958,Present,"30.614818833454986, -96.34454203311977",, ,,,,,,,,https://n2t.net/ark:/81423/d28d10,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOTYvcGFnZXMvcGFnZV8wL2ZpbGVzL0hlbmRlcnNvbiUyMDQudGlm/full/full/0/default.jpg,
Henderson 5.tif,Henderson Hall,,1958,Present,"30.614818833454986, -96.34454203311977",, ,,,,,,,,https://n2t.net/ark:/81423/d24k84,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOTcvcGFnZXMvcGFnZV8wL2ZpbGVzL0hlbmRlcnNvbiUyMDUudGlm/full/full/0/default.jpg,
Henderson 6.tif,Henderson Hall,,1958,Present,"30.614818833454986, -96.34454203311977",, ,,,,,,,,https://n2t.net/ark:/81423/d20w5v,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOTgvcGFnZXMvcGFnZV8wL2ZpbGVzL0hlbmRlcnNvbiUyMDYudGlm/full/full/0/default.jpg,
Hensel Terrace 4.tif,Hensel Terrace,Married Student Housing,1960,2011,"30.628017636178747, -96.34142671806839",,The Hensel Terrace was built in 1960 and razed 2011. This residential development served as married student housing.,,,,https://csroadsandretail.blogspot.com/2012/11/university-apartments.html,,,,https://n2t.net/ark:/81423/d2w337,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOTkvcGFnZXMvcGFnZV8wL2ZpbGVzL0hlbnNlbCUyMFRlcnJhY2UlMjA0LnRpZg==/full/full/0/default.jpg,
CE 1.tif,Highway Research Center,,1954,"June, 1988","30.619530802288992, -96.33939403749832",,The Highway Research Center was built in 1954 and was demolished in 1988 to build the Joe C. Richardson Petroleum Engineering Building.,,,,,,,,,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNzIvcGFnZXMvcGFnZV8wL2ZpbGVzL0NFJTIwMS50aWY=/full/full/0/default.jpg,
Highway Research Center 1.tif,Highway Research Center, ,1954,"June, 1988","30.619530802288992, -96.33939403749832",,The Highway Research Center was built in 1954 and was demolished in 1988 to build the Joe C. Richardson Petroleum Engineering Building.,,,,"https://newspaper.library.tamu.edu/lccn/sn86088544/1954-05-06/ed-1/seq-1/#words=highway+research+center, https://newspaper.library.tamu.edu/lccn/sn86088544/1988-06-30/ed-1/seq-1/#words=Highway+Research+Center",,,,https://n2t.net/ark:/81423/d2rd0z,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MDAvcGFnZXMvcGFnZV8wL2ZpbGVzL0hpZ2h3YXklMjBSZXNlYXJjaCUyMENlbnRlciUyMDEudGlm/full/full/0/default.jpg,
Highway Research Center 2.tif,Highway Research Center, ,1954,"June, 1988","30.619530802288992, -96.33939403749832",,The Highway Research Center was built in 1954 and was demolished in 1988 to build the Joe C. Richardson Petroleum Engineering Building.,,,,"https://newspaper.library.tamu.edu/lccn/sn86088544/1954-05-06/ed-1/seq-1/#words=highway+research+center, https://newspaper.library.tamu.edu/lccn/sn86088544/1988-06-30/ed-1/seq-1/#words=Highway+Research+Center",,,,https://n2t.net/ark:/81423/d2mk9v,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MDEvcGFnZXMvcGFnZV8wL2ZpbGVzL0hpZ2h3YXklMjBSZXNlYXJjaCUyMENlbnRlciUyMDIudGlm/full/full/0/default.jpg,
4666881440_830bb53661_o.jpg,Hollywood Shacks,,1923,1932,"30.614830051832453, -96.34300923446717",,"One-room cottages called Hollywood Shacks were erected at a cost $43,000. They replaced tent dwellings that had been in use since 1906. The ""shacks"" were relocated slightly west of their original location when Puryear and Law Halls were built on the site in 1928. They were finally hauled away in 1932.",,,Hollywood Shacks,1923-1927,,,,,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy83NDgvcGFnZXMvcGFnZV8wL2ZpbGVzLzQ2NjY4ODE0NDBfODMwYmI1MzY2MV9vLmpwZw==/full/full/0/default.jpg,
3481073612_6037310ff6_o.jpg,Hollywood Shacks,,1923,1932,"30.614830051832453, -96.34300923446717",,"One-room cottages called Hollywood Shacks were erected at a cost $43,000. They replaced tent dwellings that had been in use since 1906. The ""shacks"" were relocated slightly west of their original location when Puryear and Law Halls were built on the site in 1928. They were finally hauled away in 1932.",,,Hollywood Shacks with snow,1923-1927,,,,https://n2t.net/ark:/81423/d2gw4t,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MDMvcGFnZXMvcGFnZV8wL2ZpbGVzLzM0ODEwNzM2MTJfNjAzNzMxMGZmNl9vLmpwZw==/full/full/0/default.jpg,
3907326602_6b569181b3_o.jpg,Horse Barn,,1932,2021,"30.61653752428546, -96.33597597807139",,"The horse barn was erected in 1932 as part of a veterinary medicine group of buildings. It was topped by two notable weather vanes, one depicting a cowboy on a bucking horse and the other a cowboy twirling a lasso.",,,Horse Barn,"ca. 1932 - ca. 2017 (appears to have been built about same time as Williams Administration Building; was still there in 2017, but gone by 2019)",,,,https://n2t.net/ark:/81423/d2c61v,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MDQvcGFnZXMvcGFnZV8wL2ZpbGVzLzM5MDczMjY2MDJfNmI1NjkxODFiM19vLmpwZw==/full/full/0/default.jpg,
4156498950_9d4e6281af_o.jpg,Horse Barn,,1932,2021,"30.61653752428546, -96.33597597807139",,"The horse barn was erected in 1932 as part of a veterinary medicine group of buildings. It was topped by two notable weather vanes, one depicting a cowboy on a bucking horse and the other a cowboy twirling a lasso.",,,Horse Barn,"ca. 1932 - ca. 2017 (appears to have been built about same time as Williams Administration Building; was still there in 2017, but gone by 2019)",,bad quality,,https://n2t.net/ark:/81423/d27c9c,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MDUvcGFnZXMvcGFnZV8wL2ZpbGVzLzQxNTY0OTg5NTBfOWQ0ZTYyODFhZl9vLmpwZw==/full/full/0/default.jpg,
4156498982_8894e1d0b4_o.jpg,Horse Barn,,1932,2021,"30.61653752428546, -96.33597597807139",,"The horse barn was erected in 1932 as part of a veterinary medicine group of buildings. It was topped by two notable weather vanes, one depicting a cowboy on a bucking horse and the other a cowboy twirling a lasso.",,,Horse Barn,"ca. 1932 - ca. 2017 (appears to have been built about same time as Williams Administration Building; was still there in 2017, but gone by 2019)",,bad quality,,https://n2t.net/ark:/81423/d23p63,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MDYvcGFnZXMvcGFnZV8wL2ZpbGVzLzQxNTY0OTg5ODJfODg5NGUxZDBiNF9vLmpwZw==/full/full/0/default.jpg,
4049916565_c09c787a33_o.jpg,Horse Barn,,1932,2021,"30.61653752428546, -96.33597597807139",,"The horse barn was erected in 1932 as part of a veterinary medicine group of buildings. It was topped by two notable weather vanes, one depicting a cowboy on a bucking horse and the other a cowboy twirling a lasso.",,,Horse Barn,"ca. 1932 - ca. 2017 (appears to have been built about same time as Williams Administration Building; was still there in 2017, but gone by 2019)",,,,https://n2t.net/ark:/81423/d2zw45,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MDcvcGFnZXMvcGFnZV8wL2ZpbGVzLzQwNDk5MTY1NjVfYzA5Yzc4N2EzM19vLmpwZw==/full/full/0/default.jpg,
3546127863_57e944e232_o.jpg,Horticulture Forest Science Building,,1984,Present,"30.609221542407447, -96.35019907434352",1991,The Horticulture Forest Science Building was built in 1984.,,,Front view of Horticulture/Forest Science Building,1984-Present,,,,https://n2t.net/ark:/81423/d2v62k,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MDgvcGFnZXMvcGFnZV8wL2ZpbGVzLzM1NDYxMjc4NjNfNTdlOTQ0ZTIzMl9vLmpwZw==/full/full/0/default.jpg,
3546938466_b322bf6ee1_o.jpg,Hospital,Special Services Building||Northside Laundry,1916,2001,"30.61604402675382, -96.3451571938193",,"The Hospital was erected in 1916 at a cost of $58,000. This building was also known as the Northside Laundry and Special Services Building.",,,,"1916-2001. Later known as the ""Special Services Building"" in later years. May have housed the Department of Rural Sociology and the Texas State Data Center at the time it was demolished. https://csroadsandretail.blogspot.com/search/label/1910s",,This is Hospital 6,,https://n2t.net/ark:/81423/d2qc9q,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MDkvcGFnZXMvcGFnZV8wL2ZpbGVzLzM1NDY5Mzg0NjZfYjMyMmJmNmVlMV9vLmpwZw==/full/full/0/default.jpg,
3546938618_2c1d39df50_o.jpg,Hospital,Special Services Building||Northside Laundry,1916,2001,"30.61604402675382, -96.3451571938193",,"The Hospital was erected in 1916 at a cost of $58,000. This building was also known as the Northside Laundry and Special Services Building.",,,,"1916-2001. Later known as the ""Special Services Building"" in later years. May have housed the Department of Rural Sociology and the Texas State Data Center at the time it was demolished. https://csroadsandretail.blogspot.com/search/label/1910s",,This is Hospital 7,,https://n2t.net/ark:/81423/d2kp7t,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MTAvcGFnZXMvcGFnZV8wL2ZpbGVzLzM1NDY5Mzg2MThfMmMxZDM5ZGY1MF9vLmpwZw==/full/full/0/default.jpg,
3546130491_d2dedfba1c_o.jpg,Hospital,Special Services Building||Northside Laundry,1916,2001,"30.61604402675382, -96.3451571938193",,"The Hospital was erected in 1916 at a cost of $58,000. This building was also known as the Northside Laundry and Special Services Building.",,,,"1916-2001. Later known as the ""Special Services Building"" in later years. May have housed the Department of Rural Sociology and the Texas State Data Center at the time it was demolished. https://csroadsandretail.blogspot.com/search/label/1910s",,This is Hospital 4,,https://n2t.net/ark:/81423/d2fw4h,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MTEvcGFnZXMvcGFnZV8wL2ZpbGVzLzM1NDYxMzA0OTFfZDJkZWRmYmExY19vLmpwZw==/full/full/0/default.jpg,
3906562571_e20537f0a4_o.jpg,Hospital,Special Services Building||Northside Laundry,1916,2001,"30.61604402675382, -96.3451571938193",,"The Hospital was erected in 1916 at a cost of $58,000. This building was also known as the Northside Laundry and Special Services Building.",,,,"1916-2001. Later known as the ""Special Services Building"" in later years. May have housed the Department of Rural Sociology and the Texas State Data Center at the time it was demolished. https://csroadsandretail.blogspot.com/search/label/1910s",,,,https://n2t.net/ark:/81423/d2b639,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MTIvcGFnZXMvcGFnZV8wL2ZpbGVzLzM5MDY1NjI1NzFfZTIwNTM3ZjBhNF9vLmpwZw==/full/full/0/default.jpg,
Hospital 4.tif,Hospital,Special Services Building||Northside Laundry,1916,2001,"30.61604402675382, -96.3451571938193",1919,"The Hospital was erected in 1916 at a cost of $58,000. This building was also known as the Northside Laundry and Special Services Building.",,,,,,In infirmary,,https://n2t.net/ark:/81423/d26d00,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MTMvcGFnZXMvcGFnZV8wL2ZpbGVzL0hvc3BpdGFsJTIwNC50aWY=/full/full/0/default.jpg,
